raw_source,role,acceptance_rule,beam_width,budget_ge,task_spec,condition_number,batch_size,seed,controller,controller_role,initial_loss,final_loss,log_improvement,floor_hit,total_cost_ge,search_cost_ge,n_steps,stop_reason,rejection_rate,failure_rate,negative_curvature_rate,target,reached,cost_to_target_ge,steps_to_target
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,onestep_narrow,,5409.81396484375,1.5006975445430726e-05,19.70296541923403,0,143.70000000000002,1186.0,9,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,62.2,4
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,onestep_wide,,5409.81396484375,1.9492015780997463e-05,19.44147560734382,0,143.70000000000002,2754.0,9,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,62.2,4
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,open_loop[0],,5409.81396484375,0.01079590804874897,13.124558084996426,0,145.9,0.0,13,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,61.5,5
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,open_loop[1],,5409.81396484375,0.06580191105604172,11.317076381642277,0,143.7,0.0,19,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,63.39999999999999,8
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,open_loop[2],,5409.81396484375,0.033514030277729034,11.991761097543309,0,149.8,0.0,16,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,61.5,5
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,open_loop[3],,5409.81396484375,5.326833724975586,6.923212970160109,0,148.9,0.0,32,cost_budget,0.030303030303030304,0.0,0.0,relative_loss<=0.0001,0,,
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,open_loop[4],best_open_loop,5409.81396484375,0.0027962983585894108,14.47542873519751,0,144.5,0.0,15,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,44.6,2
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,open_loop[5],,5409.81396484375,15.96142578125,5.8257950612782015,0,148.40000000000003,0.0,28,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,0,,
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,shrinking_Q2_narrow,,5409.81396484375,3.867646591970697e-05,18.75624924265032,0,145.3,52683.6,11,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,54.2,4
headroom_challenge_step_size_fixed_b8_fed9aebd.jsonl,configuration selection,control,8,150.0,quad_ill_conditioned_d100_k1e+03,1e+03,,4,shrinking_Q2_wide,,5409.81396484375,3.658380592241883e-05,18.811874860582414,0,145.3,123574.8,11,cost_budget,0.0,0.0,0.0,relative_loss<=0.0001,1,54.2,4
